19.614805,-99.070799,2290.00,27.6,281,323169
19.614866,-99.070757,2289.40,30.0,282,324174
19.614931,-99.070713,2289.00,31.2,283,325174
19.615066,-99.070612,2288.60,33.4,284,326174
19.615066,-99.070612,2288.30,33.4,285,327174
19.615137,-99.070562,2288.00,32.8,286,328174
19.615204,-99.070514,2287.60,31.7,287,329188
19.615337,-99.070427,2287.30,29.1,288,330298
19.615395,-99.070390,2287.00,25.6,289,331300
19.615446,-99.070355,2286.70,22.3,290,332300
19.615489,-99.070324,2286.30,19.3,291,333300
19.615522,-99.070300,2286.00,13.5,292,334300
19.615541,-99.070285,2285.80,7.1,293,335300
19.615555,-99.070276,2285.80,7.9,294,336300
19.615574,-99.070268,2285.20,9.6,295,337300
19.615602,-99.070261,2285.20,14.0,296,338300
19.615640,-99.070253,2285.10,16.7,297,339421
19.615682,-99.070243,2284.90,17.6,298,340424
19.615724,-99.070225,2284.50,18.5,299,341427
19.615765,-99.070197,2284.40,20.8,300,342545
19.615810,-99.070162,2284.30,23.5,301,343548
19.615860,-99.070124,2284.10,24.9,302,344548
19.615909,-99.070087,2283.80,23.2,303,345548
19.615952,-99.070057,2283.30,18.7,304,346550
19.615983,-99.070036,2283.10,11.6,305,347553
19.615998,-99.070026,2283.00,4.8,306,348625
19.616006,-99.070020,2282.80,4.4,307,350171
19.616016,-99.070013,2282.70,6.5,308,351172
19.616031,-99.070002,2282.60,8.2,309,352172
19.616054,-99.069987,2282.60,13.5,310,353172
19.616133,-99.069925,2282.60,27.6,311,354292
19.616185,-99.069878,2282.40,26.6,312,355298
19.616240,-99.069831,2281.70,28.8,313,356298
19.616298,-99.069783,2281.50,30.0,314,357298
19.616358,-99.069732,2280.60,30.8,315,358418
19.616420,-99.069682,2280.20,31.1,316,359425
19.616482,-99.069632,2279.90,30.6,317,360427
19.616546,-99.069586,2279.50,30.8,318,361546
19.616613,-99.069545,2279.10,30.9,319,362548
19.616679,-99.069507,2278.80,28.7,320,363549
19.616738,-99.069474,2278.50,24.6,321,364549
19.616783,-99.069448,2278.40,17.6,322,365593
19.616810,-99.069431,2278.10,9.5,323,366601
19.616823,-99.069423,2278.00,4.3,324,368173
19.616832,-99.069418,2277.90,5.8,325,369173
19.616844,-99.069410,2278.00,7.4,326,370173
19.616865,-99.069399,2277.90,12.0,327,371175
19.616896,-99.069384,2277.60,16.0,328,372177
19.616988,-99.069341,2277.50,23.1,329,373177
19.617044,-99.069315,2277.40,24.3,330,374177
19.617044,-99.069315,2277.10,24.3,331,375177
19.617152,-99.069271,2276.70,20.8,332,376177
19.617201,-99.069249,2276.50,20.8,333,377177
19.617250,-99.069224,2276.50,22.6,334,378297
19.617302,-99.069193,2276.30,24.9,335,379301
19.617359,-99.069157,2275.60,27.5,336,380301
19.617420,-99.069115,2275.60,30.0,337,381301
19.617486,-99.069068,2275.40,32.0,338,382301
19.617556,-99.069023,2275.10,32.9,339,383301
19.617628,-99.068978,2274.60,33.5,340,384301
19.617701,-99.068930,2274.00,33.9,341,385421
19.617771,-99.068878,2273.70,33.6,342,386541
19.617842,-99.068825,2273.40,34.1,343,387541
19.617916,-99.068777,2273.10,34.7,344,388546
19.617995,-99.068732,2272.80,35.1,345,389561
19.618076,-99.068689,2272.60,36.6,346,390627
19.618163,-99.068644,2272.20,38.5,347,391627
19.618253,-99.068599,2271.80,39.5,348,392627
19.618343,-99.068552,2271.40,40.1,349,393630
19.618432,-99.068502,2271.20,40.1,350,395171
19.618521,-99.068453,2270.60,39.4,351,396173
19.618688,-99.068356,2269.80,36.0,352,397173
19.618764,-99.068311,2269.20,33.1,353,398173
19.618830,-99.068270,2268.70,29.1,354,399173
19.618830,-99.068270,2268.20,29.1,355,400173
19.618886,-99.068232,2267.70,24.7,356,401173
19.618928,-99.068196,2267.30,19.7,357,402173
19.618957,-99.068164,2267.30,15.3,358,403173
19.618986,-99.068113,2267.30,8.7,359,404173
19.618986,-99.068113,2267.30,8.7,360,405173
19.618990,-99.068097,2267.30,5.5,361,406173
19.618991,-99.068086,2267.30,3.7,362,407176
19.618990,-99.068081,2267.40,2.3,363,408176
19.618989,-99.068077,2267.20,1.8,364,409176
19.618987,-99.068070,2267.20,2.0,365,410297
19.618987,-99.068064,2267.30,3.1,366,411297
19.618985,-99.068051,2267.40,6.7,367,412297
19.618980,-99.068030,2267.40,9.6,368,413297
19.618965,-99.068001,2267.50,14.0,369,414297
19.618942,-99.067964,2267.90,17.7,370,415418
19.618914,-99.067918,2267.90,21.7,371,416420
19.618878,-99.067865,2267.90,25.2,372,417421
19.618838,-99.067803,2268.10,30.1,373,418421
19.618792,-99.067728,2268.60,33.9,374,419421
19.618742,-99.067645,2268.70,37.3,375,420426
19.618690,-99.067554,2268.90,40.2,376,421546
19.618635,-99.067458,2269.10,41.9,377,422546
19.618578,-99.067358,2269.30,43.9,378,423548
19.618519,-99.067255,2269.30,45.1,379,424548
19.618457,-99.067151,2269.10,44.3,380,425631
19.618398,-99.067055,2269.20,40.9,381,426634
19.618349,-99.066976,2269.40,30.5,382,428171
19.618314,-99.066919,2269.50,21.2,383,429173
19.618289,-99.066877,2269.50,17.8,384,430173
19.618265,-99.066840,2269.60,16.3,385,431174
19.618242,-99.066804,2269.80,18.1,386,432174
19.618215,-99.066761,2270.00,21.3,387,433174
19.618142,-99.066648,2269.90,32.3,388,434294
19.618092,-99.066574,2269.90,35.1,389,435297
19.618039,-99.066490,2269.50,38.1,390,436297
19.617979,-99.066399,2269.30,41.7,391,437297
19.617919,-99.066304,2269.10,43.7,392,438297
19.617856,-99.066204,2269.20,44.9,393,439297
19.617793,-99.066103,2269.00,45.6,394,440299
19.617730,-99.065995,2268.80,48.4,395,441420
19.617665,-99.065885,2268.10,49.7,396,442420
19.617597,-99.065774,2267.70,48.8,397,443420
19.617528,-99.065665,2267.60,50.1,398,444420
19.617456,-99.065553,2267.20,51.3,399,445425
19.617383,-99.065437,2266.80,52.6,400,446425
19.617309,-99.065321,2266.40,53.8,401,447425
19.617233,-99.065201,2266.40,55.1,402,448544
19.617156,-99.065076,2266.10,56.5,403,449557
19.617077,-99.064950,2265.80,57.3,404,450641
19.616997,-99.064824,2265.60,57.1,405,452170
19.616917,-99.064700,2265.60,56.7,406,453171
19.616838,-99.064576,2265.50,56.0,407,454171
19.616760,-99.064454,2265.00,54.5,408,455171
19.616685,-99.064336,2264.80,53.0,409,456171
19.616612,-99.064221,2264.70,51.9,410,457171
19.616540,-99.064107,2264.50,51.5,411,458171
19.616471,-99.063991,2264.20,51.6,412,459171
19.616403,-99.063875,2264.00,51.6,413,460171
19.616337,-99.063759,2264.10,51.7,414,461174
19.616268,-99.063641,2263.90,52.7,415,462174
19.616197,-99.063522,2263.70,54.0,416,463174
19.616044,-99.063277,2263.40,56.8,417,464174
19.615960,-99.063152,2263.40,58.4,418,465295
19.615868,-99.063029,2263.30,59.9,419,466299
19.615771,-99.062905,2263.00,60.9,420,467299
19.615671,-99.062783,2262.70,61.2,421,468299
19.615569,-99.062662,2262.60,60.3,422,469420
19.615468,-99.062546,2262.30,58.4,423,470420
19.615367,-99.062436,2262.10,56.6,424,471422
19.615268,-99.062333,2262.10,54.5,425,472543
19.615169,-99.062237,2262.20,53.1,426,473544
19.615071,-99.062143,2261.80,52.4,427,474547
19.614974,-99.062051,2261.20,51.7,428,475547
19.614876,-99.061964,2261.00,50.3,429,476547
19.614782,-99.061882,2261.10,48.4,430,477547
19.614687,-99.061804,2261.00,48.2,431,478547
19.614590,-99.061726,2260.50,49.4,432,479635
19.614490,-99.061649,2260.20,49.3,433,480638
19.614394,-99.061576,2260.10,45.7,434,481640
19.614306,-99.061510,2260.00,41.4,435,482640
19.614225,-99.061448,2259.70,37.7,436,484169
19.614087,-99.061334,2259.30,35.0,437,485169
19.614087,-99.061334,2259.00,35.0,438,486173
19.614016,-99.061281,2258.80,35.9,439,487173
19.613864,-99.061170,2258.30,38.8,440,488173
19.613864,-99.061170,2257.80,38.8,441,489173
19.613783,-99.061110,2257.60,40.6,442,490173
19.613609,-99.060980,2257.30,44.3,443,491293
19.613518,-99.060910,2256.90,45.4,444,492295
19.613426,-99.060839,2256.50,44.8,445,493295
19.613334,-99.060772,2256.40,44.1,446,494295
19.613244,-99.060701,2256.50,44.5,447,495295
19.613152,-99.060630,2255.60,46.0,448,496295
19.613058,-99.060556,2255.60,46.9,449,497295
19.612960,-99.060483,2255.30,48.4,450,498295
19.612858,-99.060408,2255.10,49.6,451,499295
19.612755,-99.060329,2254.70,50.3,452,500295
19.612651,-99.060250,2254.20,51.2,453,501296
19.612546,-99.060170,2254.10,51.8,454,502298
19.612440,-99.060090,2253.90,51.5,455,503298
19.612337,-99.060011,2253.40,50.4,456,504419
19.612235,-99.059934,2253.20,49.1,457,505422
19.612137,-99.059858,2253.20,48.0,458,506422
19.612041,-99.059783,2253.10,46.9,459,507423
19.611948,-99.059710,2252.90,45.8,460,508544
19.611855,-99.059638,2252.80,45.9,461,509554
19.611773,-99.059581,2252.90,38.2,462,510624
19.611688,-99.059515,2252.90,42.4,463,511624
19.611601,-99.059455,2253.50,39.3,464,513170
19.611514,-99.059395,2253.40,41.6,465,514173
19.611428,-99.059322,2253.50,42.4,466,515173
19.611342,-99.059254,2253.60,42.9,467,516173
19.611174,-99.059123,2253.70,39.8,468,517173
19.611174,-99.059123,2253.70,39.8,469,518173
19.611021,-99.058996,2253.60,38.1,470,519173
19.610951,-99.058926,2253.70,38.3,471,520173
19.610951,-99.058926,2253.90,38.3,472,521173
19.610885,-99.058854,2254.10,37.8,473,522174
19.610754,-99.058712,2254.10,37.4,474,523295
19.610684,-99.058644,2254.00,38.6,475,524295
19.610606,-99.058578,2254.10,41.1,476,525295
